ID,TEXT,LABEL
175,12-فلا يعلمنا الرعاع ماهي الحقائق  التاريخية.. بل نحن نعلمهم ونعلم اساتذتهم.  الملك سلمان يضع بصماته الخاصة على التاريخ ويتخذ قرارات عجز عنها سلاطين المماليك والعثمانيين وغيرهم. بل وعجز عنها رؤساء دول ديموقراطية الا بوتين وان فعلها دونالد ترامب. فعقدين من الزمان مرت على امريكا+,0
176,وزارة الصحة برام الله تنفي ما ورد في بيان مزور حول فرض إغلاق شامل https://t.co/6BXa9KQZGK,0
177,القنوات الدينية و القاهرة اليوم اتقفلوا وقت مبارك بالقانون برضة بنعيد نفس الغلط حول الشخص للتحقيق بس تقفل قناة ده غلط,0
178,دعوة الست قصده هيلاري كلنتون مثلا,1
179,"""#بوتين و #ترامب مختلفان بشأن دور #كوبا في عهد #كاسترو#صحيفة_الخليج https://t.co/jJPzFKkyJd""",0
180,#لوسيل|#انفوجرافيك|600 مليون دولار خسرها #ترامب في 2017.. فوزه بالرئاسة أدي إلي انخفاض 5 % للأسهم.,0
181,"""@mohmad3033 والله مهو كلهم يبو سلطان..الاعلام الغربي يبي يصور لنا ان الشيعة خطر ويبي يصور للشيعة أنفسهم ان السنة خطر عليهم""",0
182,"يبغضني، يقززني وأشمئز ان يحمل انسان في القرن الواحد والعشرين بعد تنوير الاسلام تفكير الجاهليه وهو لم يتعايش بتلك الفتره   #أشفق_عليك",1
183,اللهم اغفر لأمواتنا وارحمهم وعافهم واعف عنهم واكرم نُزلهم ووسع مدخلهم واجمعنا بهم في جنانك  دعاء  دعائي  غرد بذكر الله  أدعية  يارب,0
184,"""@amrmsalama @EGYPTAIR الخطوط الإيطالية أتأخر قبل كده بتنزل في فندق علي حساب الشركة وبيوصلك ذهاب وعوده للمطار في تاك… https://t.co/L5aAiPS03J""",0
185,"""دوي اطلاق نار فى محيط قصور الضيافة ""ريكسوس "" بالعاصمة #طرابلس.#ليبيا #المرصد""",0
186,ممكن امك تكون بتحب الفسيخ بس عيالها وجوزها اللي هو ابوك يعني مش بيحبوه وتكون نفسها فيه بس ماتكلوش عشانهم هي ديه  الأم المثالية,0
187,#ترامب بل الشعب الذي أنتخبك 😊 #البيت_الابيض,0
188,"   ھل صحیح إن كُتر السلام يقل المعرفة؟      لا يبدوا  صحیح ، و لكنه مثل مصري قديم",0
189,"""RT @almanarnews: 🔶 الخارجية الاميركية: جميع القوات الدولية الموجودة في العراق يجب ان تكون بموافقة الحكومة العراقية وتحت مظلة التحالف.""",0
190,@3zF_1991 😑 غوغل حقك تجميع شعيب الأرطاويه https://t.co/FA0Ybp5Sr9,0
191,"""#ماذا_لو_المدارس_مختلطه ما بحل واجبات ابدا""",0
192,"""RT @FCBW_A7: يوهان كرويف ( من كتاب سيرته الذاتية ) : يقول انه اقنع لويس إنريكي ليُغادر ريال مدريد.. و لويس إنريكي غادر الريال من أجله https…""",0
193,"""""مارتن غاريكس"" و ""جستن بيبر"" يقودان الدراجات الترابية للمرة الاولى -  https://t.co/SpqOyLoVUl https://t.co/O0W5QwO8P3""",0
194,عاجل سوريا نحو 5 ألاف ما بين مسلحين وعائلات تمّ اخراجهم من الاحياء الشرقية لمدينة  حلب ادلب,0
195,"آن باترسون قالت أن مرسى منتخب , و ذهبت لتجلس مع خيرت الشاطر غير المنتخب !! وعجبى :) #مصر #Egypt #الجزيرة #العربية   #الاخوان #prt #RT",1
196,"""ما ينغعش نعمل #MannequinChallenge أنا و أنت بس؟""",0
197,"""#مكياج_عيون على طريقة #بيونسيهhttps://t.co/6bAibLVvOB@Beyonce https://t.co/v7y5bCV6m0""",0
198,مازلنا نعيش عهد اللافعل,0
199,"#عربياً_ممنوع تكون مقاوم، بس مسموح إذا ضد بشار",1
200,"انا اللي غلطان يا سيدي، كنت عايز اقف جنبك",0
201,  لافروف : واشنطن أخطرت موسكو أنها لن تستطيع بدء المشاورات حول حلب يوم الأربعاء. ,0
202,"""العاصمة: مسيرة لمساندة بشار الأسد ضد الإرهاب(بالصور) - أنباء تونس https://t.co/tnMZ7rAq84""",0
203,#مصر شأن يخص أهلها لكن كنت ولا زلت أحب الرئيس محمد حسني مبارك ومحد يقدر ينكر وجوده قبل كزعيم عربي مؤثر وقائد عظيم .. وحسبي الله في مرسي وأردوغان وتركيا والاخونجية 🙃..,0
204,هو ايه علاقه الماسك انك مش سامعنى! يعنى لما تقلع الكمامه هتسمعنى كده🤦🏽‍♂️😂😂,1
205,سـرقـوا أول شـحـنـة بـطـاريـات المحمـول الـمـصـري الـجـديـد قـبـل طـرحـه في الأســواق . ألـــ15ـــــف بـطـاريـة ..!! الحرامي عـاوز يـكـسـب قـبـل الـحـكـومـة بـجـد   وقلة ضمير وسفالة وحقارة لسة فيه ناس بالشكل الزبالة ده ؟ لكي اللــه يا مصر,0
206,بكرة احسن ولسة في امل,0
207,"""أوباما يدين تعليقات ترامب المثيرة للجدل حول النساء: أدان الرئيس الأمريكي باراك أوباما التعليقات المثيرة للجدل... https://t.co/ra2hF9Fdrv""",0
208,"""RT @ReNgo_Sport: زيدان يكشف عن حلمه الذي لم يتحقق في ريال مدريدhttps://t.co/EtYIopSOEL https://t.co/ceVCv3klWG""",0
209,ماما قالتلي افتحيلنا التلفزيون نشوفو الدنيا فيها ايه جبتلها قناه الحياه عشان بتحبها لقينا مسلسل شغال قالتلي هو في مسلسل اسمه #الجمهورية_الجديدة قولتلها معرفش وقلبنا علي قناه تانيه لقينا نفس الهاشتاج و قعدت فتره علي ما استوعبت انه هاشتاج التطبيل قبل 30 يونيو😂😂😂,1
210,"مشاكل البيت اكتر حاجه مُجهده نفسياً ومتعبه لأقصى حد وعندها القدرة تدمر اى بني ادم وتهدم طموحه   ""المجروح من عائلته لا يشفىٰ ابداً.""",0
211,"""#عمرو_أديب 😂😂😂😂😂😂😝😝😝😝😝😝الزمالك ربنا خلقة علشان يكون فى المگز التاني #الدوري_لونه_احمر""",1
212,"""RT @Q8Pay: جوارب/دلاغات من ادفى ماشريتشريتهم للوالد والوالده السنة الماضية جدا مريحهوبعضهم فيهم ربل من تحت#امازون الامريكيhttps://t.c…""",0
213,260 ههههه واسعة واﻻوسع منها أنه قتل من داعش . عفرين بها أكراد وﻻ دواعش؟ وﻻ بس اكذب اكذب والغنم تسمع وتصدق ! كفي استحمار,1
214,جووووووووول  زمااااااااالك  دومينيك,0
215,اهرب عن وجهي,0
216,   عرِّف الشفافیة؟        الشفافیة هي وضوح اسباب و المعلومات لاتحاذ القرار,0
217,"واللى ماتوا فى  بورسعيد عشان رجال ، لما قاوموا حُكم  عسكر كالجبال ️",0
218,بنزل من البيت كويسه وزي الفل اخرج ساعه واحده مش اكتر ارجع الاقي عندي تلت اربع الاعراض,1
219,رغم اني عامله اجازه من التكليف بس جديا بفكر ف الاستقالة الوضع بقى مزري ف وزاره الصحه و ملوش اي لزمه او فايده من اساسه,0
220,#ترامب يتباهى بنفسه غداة صدور كتاب يشكك في قواه العقلية  #حماك,0
221,#منظر_لا_يعجبني_في_مجمعاتنا حوار في مجلس أو ديوانية بين عدة أشخاص في بدايته جميل وجذاب وآخره سخرية وتنابز بالألقاب !  ,0
222,@khaledelbalshy مرسي وعد الشعب بإن مفيش عامل عاطل في عهده؟؟؟,1
223,هو يعنى ايه بوركينى يا شباب ؟!,0
224,"انا برده عارف انه لسه حي يعني ربنا يديه الصحة، بس اللي هو انا فاكر حاجه زي كدا حصلت 😂",0
225,شفتم ترجمة المصرين  لأغنية موكب المومياوات ؟  الشعب المصرى ده شربات و الله 😂😂😂,1
226,بكره اجازة معقولة انام دلوقتي 🤨,0
227,"""#yemen#اليمن | فيديو | قائد محور تعز يتفقد المواقع التي طهرها الجيش الوطني والمقاومة في تعز https://t.co/ikFJpqcFlt""",0
228,1-لقد كان سامي عنان في واشنطن يدير عملية الاطاحة بالرئيس حسني مبارك في اول عام 2011. كانت ثورة تونس قد نجحت؛في الوقت الذي اختتم عنان مع السي آي إيه مراجعة كل تفاصيل الثورة .وظور سامي عنان في الثورة التي ستدمر مصر.  ألقِ نظرة على تغريدة @skynewsarabia:,0
229,"""RT @Alkhedheiri: اللهم كما نصرت عبدك موسى في مثل هذا اليوم فأنصر عبادك في #العراق و #سوريا و #اليمن نصرا عاجلا و نسألك أن تحمي وطننا وجنودن…""",0
230,تعلو وجوههم ابتسامة سخرية ويتحدثون معانه وكأن طاح الحطب وفيما بينهم ويقولون عنا بلطجية اذا اجتمعوا   القدر,0
231,النفاق أصبح أحد أركان المجتمع !  اه والله,0
232,د عبد المنعم أبو الفتوح: أبعث بتهنئتى وتحياتي الى شباب الثورة الذي مازال يدافع من أجل استمرار مسيرة الثورة,0
233,كنت بقول امتى هبطل تنطيط ع السكك وليه نا عايش معظم الوقت بعيد عن اهلي وصحابي اللي في البلد واول م خدنا اجازة اسبوعين فرحت جدا اني هقعد في البلد اسبوعين دلوقتي بضرب نفسي بالجزمه وهموت واخطف يومين بره ك نوع من التغير ومش عارف🤙😂,1
